0.38298 0.37648 0.353929 0.366741 0.242608 0.99844 0.0808528 0.153258 0.664402 0.697538 0.620977 0.000992889 0.371765 0.779005 0.999607 0.999799 0.713626 0.0090293 	0.357406 0.363244 0.355037 0.346091 0.18656 0.998465 0.158222 0.167376 0.641976 0.750371 0.531396 0.00017549 0.333119 0.624393 0.999574 0.999905 0.628238 0.00910473 	0.330031 0.33391 0.333982 0.332687 0.185462 0.998494 0.154395 0.174115 0.660564 0.741759 0.52991 0.000241192 0.32779 0.648485 0.999547 0.999864 0.638586 0.00862773 		0.317109
0.357406 0.363244 0.355037 0.346091 0.18656 0.998465 0.158222 0.167376 0.641976 0.750371 0.531396 0.00017549 0.333119 0.624393 0.999574 0.999905 0.628238 0.00910473 	0.330031 0.33391 0.333982 0.332687 0.185462 0.998494 0.154395 0.174115 0.660564 0.741759 0.52991 0.000241192 0.32779 0.648485 0.999547 0.999864 0.638586 0.00862773 	0.340477 0.339276 0.324377 0.317109 0.219341 0.998595 0.151023 0.201457 0.644349 0.766074 0.583571 0.000321178 0.330342 0.67253 0.99955 0.999928 0.741456 0.0109991 		0.289214
0.330031 0.33391 0.333982 0.332687 0.185462 0.998494 0.154395 0.174115 0.660564 0.741759 0.52991 0.000241192 0.32779 0.648485 0.999547 0.999864 0.638586 0.00862773 	0.340477 0.339276 0.324377 0.317109 0.219341 0.998595 0.151023 0.201457 0.644349 0.766074 0.583571 0.000321178 0.330342 0.67253 0.99955 0.999928 0.741456 0.0109991 	0.295812 0.302072 0.297411 0.289214 0.166006 0.998929 0.160029 0.163981 0.656926 0.763725 0.616075 0.000525032 0.307838 0.690922 0.999551 0.99985 0.73208 0.0120733 		0.317833
0.340477 0.339276 0.324377 0.317109 0.219341 0.998595 0.151023 0.201457 0.644349 0.766074 0.583571 0.000321178 0.330342 0.67253 0.99955 0.999928 0.741456 0.0109991 	0.295812 0.302072 0.297411 0.289214 0.166006 0.998929 0.160029 0.163981 0.656926 0.763725 0.616075 0.000525032 0.307838 0.690922 0.999551 0.99985 0.73208 0.0120733 	0.304097 0.314951 0.304799 0.317833 0.168915 0.999062 0.0973784 0.122183 0.665161 0.767183 0.645352 0.000792997 0.315693 0.727466 0.999446 0.999786 0.70612 0.0119434 		0.303705
0.295812 0.302072 0.297411 0.289214 0.166006 0.998929 0.160029 0.163981 0.656926 0.763725 0.616075 0.000525032 0.307838 0.690922 0.999551 0.99985 0.73208 0.0120733 	0.304097 0.314951 0.304799 0.317833 0.168915 0.999062 0.0973784 0.122183 0.665161 0.767183 0.645352 0.000792997 0.315693 0.727466 0.999446 0.999786 0.70612 0.0119434 	0.324268 0.327471 0.314773 0.303705 0.214221 0.999399 0.178295 0.139587 0.637633 0.808494 0.593438 0.00024764 0.288167 0.652765 0.999646 0.999936 0.66245 0.0219308 		0.289214
0.304097 0.314951 0.304799 0.317833 0.168915 0.999062 0.0973784 0.122183 0.665161 0.767183 0.645352 0.000792997 0.315693 0.727466 0.999446 0.999786 0.70612 0.0119434 	0.324268 0.327471 0.314773 0.303705 0.214221 0.999399 0.178295 0.139587 0.637633 0.808494 0.593438 0.00024764 0.288167 0.652765 0.999646 0.999936 0.66245 0.0219308 	0.337235 0.331048 0.299997 0.289214 0.290579 0.999378 0.119563 0.134879 0.640146 0.782662 0.568796 0.000435832 0.295981 0.7074 0.999651 0.99994 0.675417 0.0169003 		0.2711
0.324268 0.327471 0.314773 0.303705 0.214221 0.999399 0.178295 0.139587 0.637633 0.808494 0.593438 0.00024764 0.288167 0.652765 0.999646 0.999936 0.66245 0.0219308 	0.337235 0.331048 0.299997 0.289214 0.290579 0.999378 0.119563 0.134879 0.640146 0.782662 0.568796 0.000435832 0.295981 0.7074 0.999651 0.99994 0.675417 0.0169003 	0.290049 0.288479 0.27377 0.2711 0.263382 0.9994 0.163097 0.151792 0.647144 0.791497 0.512495 0.000345085 0.279644 0.698998 0.999655 0.999955 0.684958 0.0196527 		0.284866
0.337235 0.331048 0.299997 0.289214 0.290579 0.999378 0.119563 0.134879 0.640146 0.782662 0.568796 0.000435832 0.295981 0.7074 0.999651 0.99994 0.675417 0.0169003 	0.290049 0.288479 0.27377 0.2711 0.263382 0.9994 0.163097 0.151792 0.647144 0.791497 0.512495 0.000345085 0.279644 0.698998 0.999655 0.999955 0.684958 0.0196527 	0.272039 0.291698 0.281527 0.284866 0.246842 0.999277 0.113822 0.154434 0.643597 0.777686 0.587972 0.000739997 0.298418 0.760777 0.999643 0.999952 0.72215 0.0163195 		0.309139
0.290049 0.288479 0.27377 0.2711 0.263382 0.9994 0.163097 0.151792 0.647144 0.791497 0.512495 0.000345085 0.279644 0.698998 0.999655 0.999955 0.684958 0.0196527 	0.272039 0.291698 0.281527 0.284866 0.246842 0.999277 0.113822 0.154434 0.643597 0.777686 0.587972 0.000739997 0.298418 0.760777 0.999643 0.999952 0.72215 0.0163195 	0.287168 0.302788 0.297411 0.309139 0.275945 0.999513 0.156925 0.152405 0.662805 0.790086 0.488685 0.000477194 0.284288 0.742788 0.999619 0.999948 0.612375 0.0173451 		0.317109
0.272039 0.291698 0.281527 0.284866 0.246842 0.999277 0.113822 0.154434 0.643597 0.777686 0.587972 0.000739997 0.298418 0.760777 0.999643 0.999952 0.72215 0.0163195 	0.287168 0.302788 0.297411 0.309139 0.275945 0.999513 0.156925 0.152405 0.662805 0.790086 0.488685 0.000477194 0.284288 0.742788 0.999619 0.999948 0.612375 0.0173451 	0.311301 0.314951 0.3229 0.317109 0.234366 0.999439 0.135384 0.175444 0.663882 0.83059 0.499156 0.000279192 0.29391 0.683711 0.99938 0.999966 0.635416 0.0154266 		0.322181
0.287168 0.302788 0.297411 0.309139 0.275945 0.999513 0.156925 0.152405 0.662805 0.790086 0.488685 0.000477194 0.284288 0.742788 0.999619 0.999948 0.612375 0.0173451 	0.311301 0.314951 0.3229 0.317109 0.234366 0.999439 0.135384 0.175444 0.663882 0.83059 0.499156 0.000279192 0.29391 0.683711 0.99938 0.999966 0.635416 0.0154266 	0.317784 0.318886 0.319575 0.322181 0.149608 0.999554 0.160659 0.16693 0.667027 0.815156 0.522053 0.000412229 0.294423 0.723699 0.999368 0.999946 0.651916 0.0147893 		0.330151
0.311301 0.314951 0.3229 0.317109 0.234366 0.999439 0.135384 0.175444 0.663882 0.83059 0.499156 0.000279192 0.29391 0.683711 0.99938 0.999966 0.635416 0.0154266 	0.317784 0.318886 0.319575 0.322181 0.149608 0.999554 0.160659 0.16693 0.667027 0.815156 0.522053 0.000412229 0.294423 0.723699 0.999368 0.999946 0.651916 0.0147893 	0.325709 0.339276 0.338045 0.330151 0.211822 0.999345 0.123292 0.127938 0.628258 0.839783 0.566833 0.000710066 0.310036 0.718914 0.999245 0.999975 0.728003 0.0185671 		0.340657
0.317784 0.318886 0.319575 0.322181 0.149608 0.999554 0.160659 0.16693 0.667027 0.815156 0.522053 0.000412229 0.294423 0.723699 0.999368 0.999946 0.651916 0.0147893 	0.325709 0.339276 0.338045 0.330151 0.211822 0.999345 0.123292 0.127938 0.628258 0.839783 0.566833 0.000710066 0.310036 0.718914 0.999245 0.999975 0.728003 0.0185671 	0.330391 0.336414 0.341 0.340657 0.162681 0.99945 0.210455 0.132649 0.667507 0.825806 0.464646 0.000374773 0.289275 0.70228 0.999386 0.999955 0.562273 0.0214988 		0.351887
0.325709 0.339276 0.338045 0.330151 0.211822 0.999345 0.123292 0.127938 0.628258 0.839783 0.566833 0.000710066 0.310036 0.718914 0.999245 0.999975 0.728003 0.0185671 	0.330391 0.336414 0.341 0.340657 0.162681 0.99945 0.210455 0.132649 0.667507 0.825806 0.464646 0.000374773 0.289275 0.70228 0.999386 0.999955 0.562273 0.0214988 	0.3466 0.348577 0.3591 0.351887 0.17401 0.999464 0.114218 0.128653 0.665965 0.819892 0.565108 0.000996978 0.3173 0.760138 0.999259 0.999935 0.684761 0.0181007 		0.332325
0.330391 0.336414 0.341 0.340657 0.162681 0.99945 0.210455 0.132649 0.667507 0.825806 0.464646 0.000374773 0.289275 0.70228 0.999386 0.999955 0.562273 0.0214988 	0.3466 0.348577 0.3591 0.351887 0.17401 0.999464 0.114218 0.128653 0.665965 0.819892 0.565108 0.000996978 0.3173 0.760138 0.999259 0.999935 0.684761 0.0181007 	0.351283 0.343211 0.338414 0.332325 0.27275 0.999388 0.162139 0.125265 0.65971 0.839098 0.487357 0.000335731 0.302998 0.666724 0.99904 0.999958 0.647165 0.017243 		0.369639
0.3466 0.348577 0.3591 0.351887 0.17401 0.999464 0.114218 0.128653 0.665965 0.819892 0.565108 0.000996978 0.3173 0.760138 0.999259 0.999935 0.684761 0.0181007 	0.351283 0.343211 0.338414 0.332325 0.27275 0.999388 0.162139 0.125265 0.65971 0.839098 0.487357 0.000335731 0.302998 0.666724 0.99904 0.999958 0.647165 0.017243 	0.331832 0.362886 0.338784 0.369639 0.24681 0.999279 0.140818 0.0975305 0.667552 0.843052 0.445176 0.000403815 0.316725 0.671852 0.998835 0.99996 0.599613 0.0160549 		0.367103
0.351283 0.343211 0.338414 0.332325 0.27275 0.999388 0.162139 0.125265 0.65971 0.839098 0.487357 0.000335731 0.302998 0.666724 0.99904 0.999958 0.647165 0.017243 	0.331832 0.362886 0.338784 0.369639 0.24681 0.999279 0.140818 0.0975305 0.667552 0.843052 0.445176 0.000403815 0.316725 0.671852 0.998835 0.99996 0.599613 0.0160549 	0.369293 0.36861 0.374615 0.367103 0.201921 0.999508 0.104019 0.12658 0.650538 0.84694 0.603585 0.000385665 0.331201 0.674442 0.999014 0.99994 0.690767 0.0142361 		0.377247
0.331832 0.362886 0.338784 0.369639 0.24681 0.999279 0.140818 0.0975305 0.667552 0.843052 0.445176 0.000403815 0.316725 0.671852 0.998835 0.99996 0.599613 0.0160549 	0.369293 0.36861 0.374615 0.367103 0.201921 0.999508 0.104019 0.12658 0.650538 0.84694 0.603585 0.000385665 0.331201 0.674442 0.999014 0.99994 0.690767 0.0142361 	0.376137 0.37326 0.377939 0.377247 0.226173 0.999086 0.110517 0.121424 0.6497 0.804884 0.569535 0.000720295 0.344803 0.724985 0.998948 0.999917 0.681877 0.00940375 		0.341744
0.369293 0.36861 0.374615 0.367103 0.201921 0.999508 0.104019 0.12658 0.650538 0.84694 0.603585 0.000385665 0.331201 0.674442 0.999014 0.99994 0.690767 0.0142361 	0.376137 0.37326 0.377939 0.377247 0.226173 0.999086 0.110517 0.121424 0.6497 0.804884 0.569535 0.000720295 0.344803 0.724985 0.998948 0.999917 0.681877 0.00940375 	0.368933 0.36074 0.353559 0.341744 0.235471 0.999301 0.124126 0.100566 0.646934 0.792099 0.490327 0.000609991 0.32533 0.723599 0.998914 0.99992 0.633934 0.00821513 		0.35225
0.376137 0.37326 0.377939 0.377247 0.226173 0.999086 0.110517 0.121424 0.6497 0.804884 0.569535 0.000720295 0.344803 0.724985 0.998948 0.999917 0.681877 0.00940375 	0.368933 0.36074 0.353559 0.341744 0.235471 0.999301 0.124126 0.100566 0.646934 0.792099 0.490327 0.000609991 0.32533 0.723599 0.998914 0.99992 0.633934 0.00821513 	0.3466 0.34965 0.350974 0.35225 0.168337 0.999628 0.122726 0.132701 0.652817 0.840383 0.559531 0.000416411 0.306148 0.715661 0.999004 0.999939 0.627404 0.0110658 		0.341381
0.368933 0.36074 0.353559 0.341744 0.235471 0.999301 0.124126 0.100566 0.646934 0.792099 0.490327 0.000609991 0.32533 0.723599 0.998914 0.99992 0.633934 0.00821513 	0.3466 0.34965 0.350974 0.35225 0.168337 0.999628 0.122726 0.132701 0.652817 0.840383 0.559531 0.000416411 0.306148 0.715661 0.999004 0.999939 0.627404 0.0110658 	0.34516 0.340349 0.341 0.341381 0.207821 0.999559 0.161166 0.112201 0.70491 0.793144 0.445677 0.000789094 0.312264 0.735759 0.998719 0.99978 0.548914 0.00774877 		0.333411
0.3466 0.34965 0.350974 0.35225 0.168337 0.999628 0.122726 0.132701 0.652817 0.840383 0.559531 0.000416411 0.306148 0.715661 0.999004 0.999939 0.627404 0.0110658 	0.34516 0.340349 0.341 0.341381 0.207821 0.999559 0.161166 0.112201 0.70491 0.793144 0.445677 0.000789094 0.312264 0.735759 0.998719 0.99978 0.548914 0.00774877 	0.340837 0.338561 0.343216 0.333411 0.178348 0.999197 0.129919 0.119991 0.698754 0.840477 0.576843 0.00133435 0.322457 0.725727 0.997564 0.999841 0.736655 0.0104486 		0.358046
0.34516 0.340349 0.341 0.341381 0.207821 0.999559 0.161166 0.112201 0.70491 0.793144 0.445677 0.000789094 0.312264 0.735759 0.998719 0.99978 0.548914 0.00774877 	0.340837 0.338561 0.343216 0.333411 0.178348 0.999197 0.129919 0.119991 0.698754 0.840477 0.576843 0.00133435 0.322457 0.725727 0.997564 0.999841 0.736655 0.0104486 	0.321747 0.353943 0.32253 0.358046 0.297599 0.999306 0.103541 0.0853352 0.682664 0.827987 0.537447 0.00237363 0.349246 0.789811 0.997676 0.999908 0.760337 0.0128018 		0.348989
0.340837 0.338561 0.343216 0.333411 0.178348 0.999197 0.129919 0.119991 0.698754 0.840477 0.576843 0.00133435 0.322457 0.725727 0.997564 0.999841 0.736655 0.0104486 	0.321747 0.353943 0.32253 0.358046 0.297599 0.999306 0.103541 0.0853352 0.682664 0.827987 0.537447 0.00237363 0.349246 0.789811 0.997676 0.999908 0.760337 0.0128018 	0.353804 0.351439 0.357623 0.348989 0.207728 0.99965 0.104168 0.134477 0.701771 0.875614 0.568529 0.00100643 0.321949 0.733488 0.997469 0.99992 0.721065 0.0158456 		0.350801
0.321747 0.353943 0.32253 0.358046 0.297599 0.999306 0.103541 0.0853352 0.682664 0.827987 0.537447 0.00237363 0.349246 0.789811 0.997676 0.999908 0.760337 0.0128018 	0.353804 0.351439 0.357623 0.348989 0.207728 0.99965 0.104168 0.134477 0.701771 0.875614 0.568529 0.00100643 0.321949 0.733488 0.997469 0.99992 0.721065 0.0158456 	0.349842 0.361455 0.357253 0.350801 0.28007 0.999695 0.141745 0.11717 0.692901 0.87733 0.463021 0.00065889 0.301367 0.727037 0.998304 0.999965 0.643004 0.0227448 		0.373986
0.353804 0.351439 0.357623 0.348989 0.207728 0.99965 0.104168 0.134477 0.701771 0.875614 0.568529 0.00100643 0.321949 0.733488 0.997469 0.99992 0.721065 0.0158456 	0.349842 0.361455 0.357253 0.350801 0.28007 0.999695 0.141745 0.11717 0.692901 0.87733 0.463021 0.00065889 0.301367 0.727037 0.998304 0.999965 0.643004 0.0227448 	0.359928 0.372903 0.368705 0.373986 0.285184 0.999558 0.103007 0.103595 0.671039 0.890911 0.486596 0.000688916 0.313848 0.720068 0.997671 0.999981 0.645793 0.0200911 		0.381232
0.349842 0.361455 0.357253 0.350801 0.28007 0.999695 0.141745 0.11717 0.692901 0.87733 0.463021 0.00065889 0.301367 0.727037 0.998304 0.999965 0.643004 0.0227448 	0.359928 0.372903 0.368705 0.373986 0.285184 0.999558 0.103007 0.103595 0.671039 0.890911 0.486596 0.000688916 0.313848 0.720068 0.997671 0.999981 0.645793 0.0200911 	0.377217 0.382919 0.386066 0.381232 0.178672 0.999529 0.100807 0.128368 0.653443 0.897425 0.583713 0.00078293 0.315351 0.703046 0.997636 0.999979 0.696149 0.0178682 		0.413474
0.359928 0.372903 0.368705 0.373986 0.285184 0.999558 0.103007 0.103595 0.671039 0.890911 0.486596 0.000688916 0.313848 0.720068 0.997671 0.999981 0.645793 0.0200911 	0.377217 0.382919 0.386066 0.381232 0.178672 0.999529 0.100807 0.128368 0.653443 0.897425 0.583713 0.00078293 0.315351 0.703046 0.997636 0.999979 0.696149 0.0178682 	0.389464 0.407602 0.396409 0.413474 0.244807 0.999485 0.0898689 0.110704 0.636797 0.903284 0.56608 0.00077375 0.331609 0.715688 0.997363 0.999988 0.687448 0.0200963 		0.430501
0.377217 0.382919 0.386066 0.381232 0.178672 0.999529 0.100807 0.128368 0.653443 0.897425 0.583713 0.00078293 0.315351 0.703046 0.997636 0.999979 0.696149 0.0178682 	0.389464 0.407602 0.396409 0.413474 0.244807 0.999485 0.0898689 0.110704 0.636797 0.903284 0.56608 0.00077375 0.331609 0.715688 0.997363 0.999988 0.687448 0.0200963 	0.423683 0.424773 0.433349 0.430501 0.272601 0.999703 0.114089 0.104144 0.648068 0.894491 0.509438 0.000716602 0.327414 0.743262 0.997845 0.999985 0.629833 0.021336 		0.466367
0.389464 0.407602 0.396409 0.413474 0.244807 0.999485 0.0898689 0.110704 0.636797 0.903284 0.56608 0.00077375 0.331609 0.715688 0.997363 0.999988 0.687448 0.0200963 	0.423683 0.424773 0.433349 0.430501 0.272601 0.999703 0.114089 0.104144 0.648068 0.894491 0.509438 0.000716602 0.327414 0.743262 0.997845 0.999985 0.629833 0.021336 	0.433408 0.459473 0.448494 0.466367 0.263347 0.99954 0.0984451 0.108953 0.632021 0.9107 0.512156 0.00047825 0.351548 0.708412 0.997307 0.999993 0.652145 0.0239999 		0.459121
0.423683 0.424773 0.433349 0.430501 0.272601 0.999703 0.114089 0.104144 0.648068 0.894491 0.509438 0.000716602 0.327414 0.743262 0.997845 0.999985 0.629833 0.021336 	0.433408 0.459473 0.448494 0.466367 0.263347 0.99954 0.0984451 0.108953 0.632021 0.9107 0.512156 0.00047825 0.351548 0.708412 0.997307 0.999993 0.652145 0.0239999 	0.460063 0.456969 0.467333 0.459121 0.272096 0.999653 0.0901724 0.100685 0.626894 0.914948 0.537228 0.000627216 0.34127 0.727675 0.997333 0.999993 0.638092 0.0266882 		0.478684
0.433408 0.459473 0.448494 0.466367 0.263347 0.99954 0.0984451 0.108953 0.632021 0.9107 0.512156 0.00047825 0.351548 0.708412 0.997307 0.999993 0.652145 0.0239999 	0.460063 0.456969 0.467333 0.459121 0.272096 0.999653 0.0901724 0.100685 0.626894 0.914948 0.537228 0.000627216 0.34127 0.727675 0.997333 0.999993 0.638092 0.0266882 	0.462944 0.479863 0.473613 0.478684 0.250799 0.999647 0.0610706 0.0811739 0.638385 0.919775 0.594984 0.00240035 0.369995 0.801549 0.99549 0.999992 0.734847 0.0311163 		0.506942
0.460063 0.456969 0.467333 0.459121 0.272096 0.999653 0.0901724 0.100685 0.626894 0.914948 0.537228 0.000627216 0.34127 0.727675 0.997333 0.999993 0.638092 0.0266882 	0.462944 0.479863 0.473613 0.478684 0.250799 0.999647 0.0610706 0.0811739 0.638385 0.919775 0.594984 0.00240035 0.369995 0.801549 0.99549 0.999992 0.734847 0.0311163 	0.492841 0.509912 0.507597 0.506942 0.18496 0.99961 0.141295 0.109742 0.636513 0.916699 0.534947 0.00110805 0.354682 0.791212 0.997231 0.999995 0.638481 0.0409338 		0.505493
0.462944 0.479863 0.473613 0.478684 0.250799 0.999647 0.0610706 0.0811739 0.638385 0.919775 0.594984 0.00240035 0.369995 0.801549 0.99549 0.999992 0.734847 0.0311163 	0.492841 0.509912 0.507597 0.506942 0.18496 0.99961 0.141295 0.109742 0.636513 0.916699 0.534947 0.00110805 0.354682 0.791212 0.997231 0.999995 0.638481 0.0409338 	0.50869 0.503473 0.495038 0.505493 0.32384 0.999878 0.120837 0.119682 0.657095 0.91751 0.459255 0.000312685 0.357791 0.737695 0.998956 0.999995 0.533871 0.0612956 		0.496798
0.492841 0.509912 0.507597 0.506942 0.18496 0.99961 0.141295 0.109742 0.636513 0.916699 0.534947 0.00110805 0.354682 0.791212 0.997231 0.999995 0.638481 0.0409338 	0.50869 0.503473 0.495038 0.505493 0.32384 0.999878 0.120837 0.119682 0.657095 0.91751 0.459255 0.000312685 0.357791 0.737695 0.998956 0.999995 0.533871 0.0612956 	0.499685 0.499538 0.49984 0.496798 0.240086 0.999699 0.23644 0.107242 0.648784 0.903726 0.416819 0.000401514 0.342398 0.754786 0.998698 0.999995 0.538249 0.0679266 		0.497885
0.50869 0.503473 0.495038 0.505493 0.32384 0.999878 0.120837 0.119682 0.657095 0.91751 0.459255 0.000312685 0.357791 0.737695 0.998956 0.999995 0.533871 0.0612956 	0.499685 0.499538 0.49984 0.496798 0.240086 0.999699 0.23644 0.107242 0.648784 0.903726 0.416819 0.000401514 0.342398 0.754786 0.998698 0.999995 0.538249 0.0679266 	0.490319 0.504904 0.492082 0.497885 0.251645 0.999604 0.171536 0.121261 0.646509 0.906839 0.493571 0.000383218 0.342572 0.738522 0.998493 0.999994 0.533779 0.0560635 		0.508753
0.499685 0.499538 0.49984 0.496798 0.240086 0.999699 0.23644 0.107242 0.648784 0.903726 0.416819 0.000401514 0.342398 0.754786 0.998698 0.999995 0.538249 0.0679266 	0.490319 0.504904 0.492082 0.497885 0.251645 0.999604 0.171536 0.121261 0.646509 0.906839 0.493571 0.000383218 0.342572 0.738522 0.998493 0.999994 0.533779 0.0560635 	0.500045 0.507051 0.510552 0.508753 0.171384 0.999552 0.155597 0.111169 0.648769 0.910463 0.534345 0.000604986 0.35585 0.766175 0.998259 0.999993 0.611379 0.0637896 		0.5544
0.490319 0.504904 0.492082 0.497885 0.251645 0.999604 0.171536 0.121261 0.646509 0.906839 0.493571 0.000383218 0.342572 0.738522 0.998493 0.999994 0.533779 0.0560635 	0.500045 0.507051 0.510552 0.508753 0.171384 0.999552 0.155597 0.111169 0.648769 0.910463 0.534345 0.000604986 0.35585 0.766175 0.998259 0.999993 0.611379 0.0637896 	0.520216 0.549263 0.534563 0.5544 0.252679 0.999262 0.106126 0.0673822 0.639421 0.913952 0.444992 0.000885844 0.413002 0.745264 0.996398 0.999996 0.66599 0.0536145 		0.538098
0.500045 0.507051 0.510552 0.508753 0.171384 0.999552 0.155597 0.111169 0.648769 0.910463 0.534345 0.000604986 0.35585 0.766175 0.998259 0.999993 0.611379 0.0637896 	0.520216 0.549263 0.534563 0.5544 0.252679 0.999262 0.106126 0.0673822 0.639421 0.913952 0.444992 0.000885844 0.413002 0.745264 0.996398 0.999996 0.66599 0.0536145 	0.574606 0.570726 0.534563 0.538098 0.552743 0.999399 0.130734 0.0672208 0.642577 0.918175 0.407687 0.000539445 0.403049 0.718361 0.995622 0.999996 0.651649 0.051201 		0.562008
0.520216 0.549263 0.534563 0.5544 0.252679 0.999262 0.106126 0.0673822 0.639421 0.913952 0.444992 0.000885844 0.413002 0.745264 0.996398 0.999996 0.66599 0.0536145 	0.574606 0.570726 0.534563 0.538098 0.552743 0.999399 0.130734 0.0672208 0.642577 0.918175 0.407687 0.000539445 0.403049 0.718361 0.995622 0.999996 0.651649 0.051201 	0.538946 0.561783 0.554141 0.562008 0.294202 0.999645 0.149175 0.0843578 0.659113 0.914843 0.418653 0.000357436 0.397671 0.730743 0.99722 0.999994 0.559209 0.0504259 		0.559834
0.574606 0.570726 0.534563 0.538098 0.552743 0.999399 0.130734 0.0672208 0.642577 0.918175 0.407687 0.000539445 0.403049 0.718361 0.995622 0.999996 0.651649 0.051201 	0.538946 0.561783 0.554141 0.562008 0.294202 0.999645 0.149175 0.0843578 0.659113 0.914843 0.418653 0.000357436 0.397671 0.730743 0.99722 0.999994 0.559209 0.0504259 	0.572084 0.566791 0.556726 0.559834 0.404597 0.999389 0.127805 0.068889 0.639111 0.910994 0.441802 0.000519843 0.392471 0.713874 0.996756 0.999994 0.562581 0.0390724 		0.583744
0.538946 0.561783 0.554141 0.562008 0.294202 0.999645 0.149175 0.0843578 0.659113 0.914843 0.418653 0.000357436 0.397671 0.730743 0.99722 0.999994 0.559209 0.0504259 	0.572084 0.566791 0.556726 0.559834 0.404597 0.999389 0.127805 0.068889 0.639111 0.910994 0.441802 0.000519843 0.392471 0.713874 0.996756 0.999994 0.562581 0.0390724 	0.556236 0.575019 0.570763 0.583744 0.206388 0.999272 0.11562 0.0860188 0.610576 0.918601 0.527582 0.000443646 0.418092 0.709326 0.997197 0.999997 0.663268 0.0471424 		0.610191
0.572084 0.566791 0.556726 0.559834 0.404597 0.999389 0.127805 0.068889 0.639111 0.910994 0.441802 0.000519843 0.392471 0.713874 0.996756 0.999994 0.562581 0.0390724 	0.556236 0.575019 0.570763 0.583744 0.206388 0.999272 0.11562 0.0860188 0.610576 0.918601 0.527582 0.000443646 0.418092 0.709326 0.997197 0.999997 0.663268 0.0471424 	0.592256 0.599344 0.601423 0.610191 0.244374 0.999363 0.158804 0.0824841 0.608236 0.902129 0.551141 0.000667886 0.422255 0.788407 0.998346 0.999995 0.630226 0.0685756 		0.622508
0.556236 0.575019 0.570763 0.583744 0.206388 0.999272 0.11562 0.0860188 0.610576 0.918601 0.527582 0.000443646 0.418092 0.709326 0.997197 0.999997 0.663268 0.0471424 	0.592256 0.599344 0.601423 0.610191 0.244374 0.999363 0.158804 0.0824841 0.608236 0.902129 0.551141 0.000667886 0.422255 0.788407 0.998346 0.999995 0.630226 0.0685756 	0.612787 0.616158 0.612136 0.622508 0.182126 0.999798 0.104907 0.091879 0.635063 0.921052 0.554419 0.000556087 0.418491 0.775405 0.998283 0.999995 0.588247 0.0640748 		0.611277
0.592256 0.599344 0.601423 0.610191 0.244374 0.999363 0.158804 0.0824841 0.608236 0.902129 0.551141 0.000667886 0.422255 0.788407 0.998346 0.999995 0.630226 0.0685756 	0.612787 0.616158 0.612136 0.622508 0.182126 0.999798 0.104907 0.091879 0.635063 0.921052 0.554419 0.000556087 0.418491 0.775405 0.998283 0.999995 0.588247 0.0640748 	0.627915 0.62367 0.615091 0.611277 0.229376 0.999297 0.129055 0.111608 0.63328 0.915187 0.551685 0.000503206 0.430111 0.74734 0.997164 0.999995 0.635082 0.0469223 		0.647143
0.612787 0.616158 0.612136 0.622508 0.182126 0.999798 0.104907 0.091879 0.635063 0.921052 0.554419 0.000556087 0.418491 0.775405 0.998283 0.999995 0.588247 0.0640748 	0.627915 0.62367 0.615091 0.611277 0.229376 0.999297 0.129055 0.111608 0.63328 0.915187 0.551685 0.000503206 0.430111 0.74734 0.997164 0.999995 0.635082 0.0469223 	0.610265 0.638337 0.622479 0.647143 0.200948 0.999161 0.139971 0.0963124 0.647739 0.892646 0.40344 0.00032334 0.447903 0.732217 0.997175 0.999994 0.49001 0.0330545 		0.673227
0.627915 0.62367 0.615091 0.611277 0.229376 0.999297 0.129055 0.111608 0.63328 0.915187 0.551685 0.000503206 0.430111 0.74734 0.997164 0.999995 0.635082 0.0469223 	0.610265 0.638337 0.622479 0.647143 0.200948 0.999161 0.139971 0.0963124 0.647739 0.892646 0.40344 0.00032334 0.447903 0.732217 0.997175 0.999994 0.49001 0.0330545 	0.65493 0.668386 0.669761 0.673227 0.159316 0.999147 0.110711 0.106336 0.600242 0.913587 0.582733 0.000490406 0.473461 0.754675 0.99766 0.999997 0.648285 0.0544298 		0.673951
0.610265 0.638337 0.622479 0.647143 0.200948 0.999161 0.139971 0.0963124 0.647739 0.892646 0.40344 0.00032334 0.447903 0.732217 0.997175 0.999994 0.49001 0.0330545 	0.65493 0.668386 0.669761 0.673227 0.159316 0.999147 0.110711 0.106336 0.600242 0.913587 0.582733 0.000490406 0.473461 0.754675 0.99766 0.999997 0.648285 0.0544298 	0.668618 0.680906 0.680474 0.673951 0.191993 0.999059 0.0926988 0.1124 0.596109 0.903525 0.593107 0.000663638 0.479164 0.788708 0.997977 0.999997 0.655049 0.0507652 		0.660547
0.65493 0.668386 0.669761 0.673227 0.159316 0.999147 0.110711 0.106336 0.600242 0.913587 0.582733 0.000490406 0.473461 0.754675 0.99766 0.999997 0.648285 0.0544298 	0.668618 0.680906 0.680474 0.673951 0.191993 0.999059 0.0926988 0.1124 0.596109 0.903525 0.593107 0.000663638 0.479164 0.788708 0.997977 0.999997 0.655049 0.0507652 	0.67258 0.678045 0.678257 0.660547 0.234501 0.999146 0.118109 0.128381 0.592227 0.914816 0.560786 0.000310266 0.464801 0.733915 0.997888 0.999998 0.619049 0.0509717 		0.712353
